,product_id,product_name,variation,category_id,brand,rating,initial_price,final_price,currency,sold,status,image,flash_sale,vouchers,category,price_to_sold_ratio
240,25222177205,pre order polene cyme mini 100,cognac,100016,POLENE,4.7,602.3,602.3,USD,22,Available in stock,"[""https://down-th.img.susercontent.com/file/th-11134207-7r98q-luvhzbp53djp04_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98x-luvhzbp54s4566_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98x-luvhzbp566old0_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98p-ltmhmor221rz9d_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98w-ltmhmor23gcf19_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r991-ltmhpnmy2lj3be_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98q-ltmhpnmxojun2c_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r990-ltmhpnmxojew0d_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98s-ltmhznc7av7j5c_tn""]",FALSE,No vouchers,Fashion,26.18695652
241,25030342239,ky6simple contraste color mochila bolsas mujeres primavera2024nueva gran capacidad porttil cambridge satchel estudiante occidental,marrncolgante,100016,UNKNOWN,No rating yet,28.6,28.6,USD,17776,Available in stock,"[""https://down-cl.img.susercontent.com/file/my-11134201-7r98r-lv923hemvg5n28_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98u-lv923n48ikqzc4_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r992-lv923ujfnk7n7e_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98u-lv924473isr710_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98q-lv9248wcn4azd2_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98w-lv924exlt71y2f_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98x-lv924kmnh4nicf_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98t-lv924qq4jyly97_tn"",""https://down-cl.img.susercontent.com/file/my-11134201-7r98s-lv924xa8yfauc3_tn""]",FALSE,No vouchers,Fashion,0.00160882
242,25767654656,conjunto de pijama para mujeres sin cuello tencel tc107,pp cln pjg,100017,UNKNOWN,4.6,49.2,49.2,USD,1,Available in stock,"[""https://down-co.img.susercontent.com/file/id-11134207-7r98y-lsmn80pkhfix4e_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98o-lsmn80pkiu3dfb_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98w-lsmn80pkk8nt43_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98t-lsmriaj4truu4d_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98v-lsmriaj4trkpa7_tn""]",FALSE,No vouchers,Clothes,24.6
243,26309039784,kemeja thrift korea,denim,100017,UNKNOWN,4.6,3.2,3.2,USD,9,Available in stock,"[""https://down-id.img.susercontent.com/file/id-11134207-7r990-lzc14n1xqxc5bd_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98u-lzc14n1y3kg5c1_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98u-lzc14n1y0rb9d3_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r991-lzc19eax587y3e_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r991-lzc14n1y25vp28_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98z-lzc19eax6mse65_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98q-lzc14n1y4z0lb1_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lzc14n1xzcqt39_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98w-lzc19eax81cu3a_tn""]",FALSE,No vouchers,Clothes,0.32
244,25663322050,conjunto de pijama de seda orgnica de tencel sin cuello jules,pantalones cortos m,100017,UNKNOWN,5,39.4,39.4,USD,4,Available in stock,"[""https://down-co.img.susercontent.com/file/id-11134207-7r990-lrobdojcesu127_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98q-lrobdojcg7ehfd_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98z-lrobdojcj0jd71_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98r-lrobdojchlyxd6_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r992-lrobmovljkvt40_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98s-lrobdojckf3t63_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98s-lrobmovlkzg991_tn""]",FALSE,No vouchers,Clothes,7.88
245,24670025701,tencel algodn de las mujeres de verano de estilo delgado 2023 versin coreana de la moda de gran tamao de la cubierta suelta del vientre camisa ms delgada mirada superior,negro clsico3xl145160,100017,UNKNOWN,4.6,18.7,18.7,USD,2999,Available in stock,"[""https://down-cl.img.susercontent.com/file/sg-11134201-7rccf-lt3vy3a8gowt4e_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rccp-lt3vy3rzqp2u0e_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rcel-lt3vy39yh3omcd_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rcc2-lt3vy3prty8nc6_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rce8-lt3vy36wlkak1c_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rcds-lt3vy3njx7bic1_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rccb-lt3vy38ajjl78d_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rcc3-lt3vy3eealyj86_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-7rcca-lt3vy3vblu7n8f_tn""]",FALSE,No vouchers,Clothes,0.006233333
246,25324108296,lovito lne51425,xxl,100017,LOVITO,4.6,11,7.8,USD,190,Available in stock,"[""https://down-th.img.susercontent.com/file/sg-11134201-7rdyh-lza0e4n1cht46c_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdxg-lz4nptsj02zs60_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdy4-lz4npv5n07u2fd_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdwp-lz4npwhx05kcb7_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdyr-lz4npxrz7k8c84_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdwj-lz4npzeir2yf04_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdxw-lz4nqntj25wabf_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-7rdxu-lyez27s8z9mcce_tn""]",FALSE,"[{""claimable"":false,""currency"":""THB"",""discount"":null,""discount_cap"":3600000,""discount_percentage"":18,""min_spend"":7500000,""shop_vouncher"":""LOVITO OFFICIAL STORE"",""special_condition"":null,""text_info"":""LVT094LOW"",""validity_end"":""2024-09-04T16:59:59.000Z"",""validity_start"":""2024-09-03T17:00:00.000Z""},{""claimable"":false,""currency"":""THB"",""discount"":null,""discount_cap"":20000000,""discount_percentage"":20,""min_spend"":20000000,""shop_vouncher"":""LOVITO OFFICIAL STORE"",""special_condition"":null,""text_info"":""LVT904BAU"",""validity_end"":""2024-09-04T16:59:59.000Z"",""validity_start"":""2024-09-03T17:00:00.000Z""},{""claimable"":false,""currency"":""THB"",""discount"":null,""discount_cap"":8000000,""discount_percentage"":9,""min_spend"":77000000,""shop_vouncher"":""LOVITO OFFICIAL STORE"",""special_condition"":null,""text_info"":""IPOHMTH31"",""validity_end"":""2024-09-30T16:59:59.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""},{""claimable"":false,""currency"":""THB"",""discount"":null,""discount_cap"":14000000,""discount_percentage"":12,""min_spend"":96000000,""shop_vouncher"":""LOVITO OFFICIAL STORE"",""special_condition"":null,""text_info"":""IPOHMTH32"",""validity_end"":""2024-09-30T16:59:59.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""},{""claimable"":false,""currency"":""THB"",""discount"":null,""discount_cap"":19000000,""discount_percentage"":14,""min_spend"":120000000,""shop_vouncher"":""LOVITO OFFICIAL STORE"",""special_condition"":null,""text_info"":""IPOHMTH33"",""validity_end"":""2024-09-30T16:59:59.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""},{""claimable"":false,""currency"":""THB"",""discount"":null,""discount_cap"":28000000,""discount_percentage"":16,""min_spend"":151000000,""shop_vouncher"":""LOVITO OFFICIAL STORE"",""special_condition"":null,""text_info"":""IPOHMTH34"",""validity_end"":""2024-09-30T16:59:59.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""}]",Clothes,0.040837696
247,24623518109,diizs view,No variation,100017,UNKNOWN,4.8,2.9,2,USD,449,Available in stock,"[""https://down-th.img.susercontent.com/file/th-11134207-7r991-luof2eaynnse46_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98o-lx87ke09pyhb57_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98w-luvi9co6rvx137_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98v-luoexvkkrajy8a_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98t-lucyexowp77lbe_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98w-lucyc1v6mwi976_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98r-ltyrnprdms3l8e_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98x-ltyrnprdmryp2d_tn"",""https://down-th.img.susercontent.com/file/th-11134207-7r98q-ltyrnprnmdhd22_tn""]",FALSE,No vouchers,Clothes,0.004444444
248,22451414655,fashionfrontplaid shirt mujeres estilo suelto retro chaqueta de proteccin solar moda tops joie,rosa l,100017,UNKNOWN,4.8,14.3,14.3,USD,19949,Available in stock,"[""https://down-cl.img.susercontent.com/file/374c9c0fa41c25fa867ec2d20d86e228_tn"",""https://down-cl.img.susercontent.com/file/622b76480c5401325269ec19c4137a85_tn"",""https://down-cl.img.susercontent.com/file/061f586661bb255409ef0e17246f99c3_tn"",""https://down-cl.img.susercontent.com/file/0400d36de322a1c8e3eb5a6844e8ffa9_tn"",""https://down-cl.img.susercontent.com/file/8a99a5634aef73c3f4ba988d733e5962_tn"",""https://down-cl.img.susercontent.com/file/81c6c9da9bbb1ff3e6f39f76291f50e8_tn"",""https://down-cl.img.susercontent.com/file/bab05d9438a5b26ed22eb91d98fcce9f_tn"",""https://down-cl.img.susercontent.com/file/2423347e317baf3f1888240ead37b023_tn""]",FALSE,No vouchers,Clothes,0.000716792
249,24228888037,japanese pajamaslittlestar6,sl 05,100017,UNKNOWN,4.6,9.3,4.6,USD,5783,Available in stock,"[""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhdoo1sbd_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhdn9hcaf_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhd3lj429_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhccwqo59_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhcebb4fb_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhcfpvk02_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhcij0gc5_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhcpjuoce_tn"",""https://down-th.img.susercontent.com/file/cn-11134207-7r98o-luzucmhcmqps72_tn""]",FALSE,"[{""claimable"":false,""currency"":""THB"",""discount"":2,""discount_cap"":0,""discount_percentage"":0,""min_spend"":10000000,""shop_vouncher"":""LittleStar6"",""special_condition"":null,""text_info"":""LZBO98"",""validity_end"":""2024-09-30T15:59:00.000Z"",""validity_start"":""2024-08-31T16:00:00.000Z""},{""claimable"":false,""currency"":""THB"",""discount"":8,""discount_cap"":0,""discount_percentage"":0,""min_spend"":30000000,""shop_vouncher"":""LittleStar6"",""special_condition"":null,""text_info"":""LZBO292"",""validity_end"":""2024-09-30T15:59:00.000Z"",""validity_start"":""2024-08-31T16:00:00.000Z""}]",Clothes,0.000795297
250,24068870843,verano lavado de cintura alta denim esmerilado blanco tencel mujeres pantalones cortos sueltos recortados estilo delgado 2023,9985 pantalones cortos verdexl recomienda 120130 libras,100017,UNKNOWN,4.6,24.3,24.1,USD,14460,Available in stock,"[""https://down-mx.img.susercontent.com/file/sg-11134201-7rcca-lseh9ek3pj5gaa_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcd6-lseh9f9mo6qa76_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcd9-lseh9fxrouzad7_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcf0-lseh9gqmimu551_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcf0-lseh9gqmimu551_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcde-lseh9htqxdiv07_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcdf-lseh9iszhtgn98_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcdy-lseh9jl0ctfc34_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcdr-lseh9kgn2ixga6_tn""]",FALSE,No vouchers,Clothes,0.001666551
251,25212776039,kemeja bsico tencel camisa de seda material importado ld120cm y ld130cm suave fresco kampun9an dobladillo superior blusa,tencelsilkmarinold130cm,100017,UNKNOWN,5,14.9,14.9,USD,144,Available in stock,"[""https://down-co.img.susercontent.com/file/id-11134207-7r98y-lrh2hvw9dkbr5f_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r990-lrh2hvwtcr5p8f_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98x-lrh2hvwtcqx513_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98t-lrh2hvwte5h05e_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r98u-lrh2hvwtcr5l31_tn"",""https://down-co.img.susercontent.com/file/id-11134207-7r991-lrh2hvw9eyw7e3_tn""]",FALSE,No vouchers,Clothes,0.102758621
252,18364211662,fear of god double line essentials temporada 8 doble lnea high street loose casual 1977 sudadera con cuello redondo flocado hombres mujeres mismo estilo,gris avena xl 8595kg,100017,UNKNOWN,4.7,59.6,59.6,USD,1056,Available in stock,"[""https://down-mx.img.susercontent.com/file/sg-11134201-22110-9o0t7tiir5jv19_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-48msaviir5jv56_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-9q9g15iir5jv6d_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-gzq9v9iir5jv15_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-m18zpejir5jv53_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-5hlz4fjir5jv5e_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-fi57z0iir5jveb_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-a5jbw9iir5jveb_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-22110-8nn4bdjir5jv04_tn""]",FALSE,No vouchers,Clothes,0.056385998
253,16946993990,qun jean b ng rng sung xung n jeans cp cao phong cch hn quc snh iu style nm 2022,xung mi nhts,100017,UNKNOWN,4.7,6.3,4.7,USD,403,Available in stock,"[""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq00ru8eoilzcd_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luhi7y4kqof9e8_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq00ru8erbqv34_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq00ru8epx6f28_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnsevh2c8y2ib6_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnsevh2ac4bxe3_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq00ru8esqbb38_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnsevh2agc19d0_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnsevh2aexgtaa_tn""]",TRUE,"[{""claimable"":false,""currency"":""VND"",""discount"":5000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":20000000000,""shop_vouncher"":""jeanbo12"",""special_condition"":null,""text_info"":""JEANBO1"",""validity_end"":""2024-10-30T10:05:00.000Z"",""validity_start"":""2024-08-13T08:58:00.000Z""},{""claimable"":false,""currency"":""VND"",""discount"":5000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":20000000000,""shop_vouncher"":""jeanbo12"",""special_condition"":null,""text_info"":""JEANBO"",""validity_end"":""2024-10-31T09:57:00.000Z"",""validity_start"":""2024-08-13T08:49:00.000Z""}]",Clothes,0.011633663
254,24779765290,m n 2 dy mu xm phi ren n gin m xinh faya dress,xl,100017,UNKNOWN,5,9.8,4.9,USD,7942,Available in stock,"[""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrq4dmh99_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmssa25qyb2_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrgya6185_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrht6nt7f_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrht6l6fe_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrgya3e2f_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrhdqexe3_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4lmsrhdqcac1_tn""]",FALSE,"[{""claimable"":false,""currency"":""VND"",""discount"":null,""discount_cap"":1000000000,""discount_percentage"":10,""min_spend"":5000000000,""shop_vouncher"":""BLUEESHOP"",""special_condition"":null,""text_info"":""SV9FA0993"",""validity_end"":""2024-09-30T16:59:00.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""}]",Clothes,0.000616895
255,20766882374,conjunto de pijamas de mujer de color slido para dormir de encaje sin mangas de cintura alta corta de dos piezas seda ropa para el hogar lencera de bata vestido joie,rosal,100017,UNKNOWN,4.7,14.3,7.7,USD,4,Available in stock,"[""https://down-cl.img.susercontent.com/file/86d7289bca6d4b7266e812ab47d4a6ca_tn"",""https://down-cl.img.susercontent.com/file/3f59314cc34b91bda10f7e1e22b59a4a_tn"",""https://down-cl.img.susercontent.com/file/cad95423a62c8118b1ab9abf749c364f_tn"",""https://down-cl.img.susercontent.com/file/1453e3ea054e73f601b9aefd1246d499_tn"",""https://down-cl.img.susercontent.com/file/9fd39fa2f0e3393b2051742846ff882c_tn"",""https://down-cl.img.susercontent.com/file/4c03752ae2aa4e73193a941e2f92fa0f_tn"",""https://down-cl.img.susercontent.com/file/74346df6e4273ced7c8efbdd6d669d94_tn"",""https://down-cl.img.susercontent.com/file/6d054215d571015202b5b4f753c78f06_tn"",""https://down-cl.img.susercontent.com/file/sg-11134201-22120-59cmuokrnpkv69_tn""]",FALSE,No vouchers,Clothes,1.54
256,25206357438,150 50cm tencel gasa gradiente tela 30d impreso hanfu antigua diy etapa diseo falda,b025 degradado rosa y verde,100017,UNKNOWN,No rating yet,11.2,10.1,USD,27958,Available in stock,"[""https://down-mx.img.susercontent.com/file/sg-11134201-7rbkt-lq1r84ddft6se0_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbln-lq1r862z0h8aaf_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbkp-lq1r88erkg8q9e_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbkb-lq1r8ac4pjoed3_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbkn-lq1r8d54n5jy1f_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbm4-lq1r8evu7ldza6_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rblg-lq1r8gm9im877b_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbkd-lq1r8iiiqqey5b_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rbkt-lq1r8kvpa2jqab_tn""]",FALSE,No vouchers,Clothes,0.000361243
257,25219279799,chn vy jean ngn ch a dy buc n hng qc phong cch hn quc,1 ti chun buc tcl,100017,AAA JEANS,4.1,2,1,USD,96,Available in stock,"[""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lswsn3u0rvkpe8_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lswsanjl0ypwc7_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lswsn3u0m9ax11_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lswsn3u0nnvd93_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lswsn3u0qh09a3_tn""]",TRUE,No vouchers,Clothes,0.010309278
258,15180448875,link co sesuai harga,105,100017,UNKNOWN,4.1,6.8,6.8,USD,27,Available in stock,"[""https://down-id.img.susercontent.com/file/dc09c52fd101b2845fb4ee05a772b292_tn""]",FALSE,No vouchers,Clothes,0.242857143
259,25226454053,cala de cintura elstica pequena guy elstica elstica elstica elstica elstica de cintura mais fina cala de tornozelo gordura mm perna plstica cala de plstico cala de vero fina cor da luz tencel denim,luz retrnove pontos estilo m,100017,UNKNOWN,4.9,26.9,26.9,USD,106,Available in stock,"[""https://down-br.img.susercontent.com/file/sg-11134201-7rd63-luipxbeqt56o19_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd5q-luipxc4jpz4r86_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd5m-luipxclr0ta738_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd3q-luipxd8i3i85e1_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd4k-luipxdqjd40hc3_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd5c-luipxe8umbdbda_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd3l-luipxeynkk54d2_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd6c-luipxfegxex34a_tn"",""https://down-br.img.susercontent.com/file/sg-11134201-7rd4x-luipxfzu258m14_tn""]",FALSE,No vouchers,Clothes,0.251401869
260,25516245036,pantalones cortos de las mujeres traje de honda de manga corta de las mujeres pantalones de proteccin solar nuevo estilo traje de tres piezas tencel 2023,conjunto de tres piezas azul gxl,100017,UNKNOWN,4.7,50.5,50.5,USD,4820,Available in stock,"[""https://down-co.img.susercontent.com/file/sg-11134201-7rcd5-lscycx4w4koz92_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcdt-lscycxuz2ep5f5_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rce3-lscybzv2tfb527_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcdg-lscycz0ldi1zc8_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcbs-lscyczx23ena37_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcdt-lscycxuz2ep5f5_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcdg-lscycz0ldi1zc8_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcbs-lscyczx23ena37_tn"",""https://down-co.img.susercontent.com/file/sg-11134201-7rcez-lscyc6cpbk2n02_tn""]",FALSE,No vouchers,Clothes,0.010475005
261,25257062739,3 4460 86,No variation,100017,UNKNOWN,4.9,6.9,6.9,USD,11,Available in stock,"[""https://down-th.img.susercontent.com/file/th-11134207-7r98y-lq7fksb49esa28_tn""]",FALSE,No vouchers,Clothes,0.575
262,25514450714,baju yang di live toktok aku,30,100017,UNKNOWN,4.6,1.9,1.9,USD,80,Available in stock,"[""https://down-id.img.susercontent.com/file/id-11134207-7r98y-lym99caybj9h08_tn""]",FALSE,No vouchers,Clothes,0.02345679
263,24118077657,ropa de maternidad de las mujeres ropa de maternidad suelta mirada ms delgada estilo chino hebilla tencel manga abullonada dulce cubierta suelta vestido de vientre 35,leggings negros pieza nicaxxl recomendado 145170 gatos,100017,UNKNOWN,4.7,31.6,14.9,USD,15189,Available in stock,"[""https://down-mx.img.susercontent.com/file/sg-11134201-7rcd6-lshx4rzylshn83_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcey-lshx4sx992j737_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcf4-lshx4tl4a5a880_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcf1-lshx4ub77zjia9_tn"",""https://down-mx.img.susercontent.com/file/sg-11134201-7rcea-lshx4uzc8ns72a_tn""]",FALSE,No vouchers,Clothes,0.000980908
264,24268814786,versin coreana camisa de proteccin solar tencel camisa corta de proteccin solar de manga larga,azulm 100110 gatos,100017,UNKNOWN,4.7,19.9,15.9,USD,1497,Available in stock,"[""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1tguzhlmc15_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1thdupzn810_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1thq284cia2_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1ti7ti4z850_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1tij71ho488_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1tizadxqad4_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1tjccaayq77_tn"",""https://down-mx.img.susercontent.com/file/vn-11134201-7qukw-ljp1tjp3c6gkea_tn""]",FALSE,No vouchers,Clothes,0.010614152
265,14089939136,verano de las mujeres pantalones recortados de seda de hielo estilo fino 2022 casual imitacin tencel talla grande denim nuevo harem sueltos,azul cielo pantalones recorta2xl recomienda 125135 libras,100017,UNKNOWN,4.9,19.2,19.2,USD,210210,Available in stock,"[""https://down-mx.img.susercontent.com/file/33fc985f162036084bf9b3f70424ea5c_tn"",""https://down-mx.img.susercontent.com/file/18ad50b54bf4ad46831386ac397956e2_tn"",""https://down-mx.img.susercontent.com/file/ade84463a36224a921f2192df432246d_tn"",""https://down-mx.img.susercontent.com/file/88027f647dc7e2d29c21b8feb7d13d09_tn"",""https://down-mx.img.susercontent.com/file/29cbe226013a414977c16f23ed850669_tn"",""https://down-mx.img.susercontent.com/file/f564b9902acc9eb212bba16755d1aa2a_tn"",""https://down-mx.img.susercontent.com/file/e45d9b3f889075c2f5941c6e70cd3659_tn"",""https://down-mx.img.susercontent.com/file/43296c8f20a59631af66365f9ebc4ae5_tn"",""https://down-mx.img.susercontent.com/file/427009e3e6b2c71b0de724fb6fb84cff_tn""]",FALSE,No vouchers,Clothes,9.13E-05
